Tech,zone,index,x,y,gridcell,area,dist
Solar,FR,FRE2,3.8,49.2,x375y4925,0.3,0.0
Solar,FR,FRE2,3.8,49.5,x375y4950,95.2,0.0
Solar,FR,FRE2,3.8,49.8,x375y4975,14.3,0.0
Solar,FR,FRE2,3.8,50.0,x375y5000,29.1,0.0
Solar,FR,FRE2,4.0,49.2,x400y4925,0.5,0.0
Solar,FR,FRE2,4.0,49.5,x400y4950,45.7,0.0
Solar,FR,FRE2,4.0,49.8,x400y4975,17.6,0.0
Solar,FR,FRE2,4.0,50.0,x400y5000,0.0,0.0
Solar,FR,FRE2,4.2,49.8,x425y4975,0.0,0.0
Solar,FR,FRE2,4.2,50.0,x425y5000,0.0,0.0
Solar,FR,FRF1,7.0,47.5,x700y4750,1.6,0.0
Solar,FR,FRF1,7.0,47.8,x700y4775,49.0,0.0
Solar,FR,FRF1,7.0,48.0,x700y4800,6.6,0.0
Solar,FR,FRF1,7.0,48.2,x700y4825,0.0,0.0
Solar,FR,FRF1,7.0,48.5,x700y4850,0.0,0.0
Solar,FR,FRF1,7.0,48.8,x700y4875,0.0,0.0
Solar,FR,FRF1,7.0,49.0,x700y4900,0.0,0.0
Solar,FR,FRF1,7.2,47.5,x725y4750,89.7,0.0
Solar,FR,FRF1,7.2,47.8,x725y4775,113.5,0.0
Solar,FR,FRF1,7.2,48.0,x725y4800,91.7,0.0
Solar,FR,FRF1,7.2,48.2,x725y4825,43.3,0.0
Solar,FR,FRF1,7.2,48.5,x725y4850,14.3,0.0
Solar,FR,FRF1,7.2,48.8,x725y4875,0.1,0.0
Solar,FR,FRF1,7.2,49.0,x725y4900,0.0,0.0
Solar,FR,FRF1,7.5,47.5,x750y4750,50.7,0.0
Solar,FR,FRF1,7.5,47.8,x750y4775,50.9,0.0
Solar,FR,FRF1,7.5,48.0,x750y4800,74.9,0.0
Solar,FR,FRF1,7.5,48.2,x750y4825,94.5,0.0
Solar,FR,FRF1,7.5,48.5,x750y4850,128.8,0.0
Solar,FR,FRF1,7.5,48.8,x750y4875,70.1,0.0
Solar,FR,FRF1,7.5,49.0,x750y4900,1.4,0.0
Solar,FR,FRF1,7.8,48.2,x775y4825,0.0,0.0
Solar,FR,FRF1,7.8,48.5,x775y4850,55.6,0.0
Solar,FR,FRF1,7.8,48.8,x775y4875,106.8,0.0
Solar,FR,FRF1,7.8,49.0,x775y4900,45.3,0.0
Solar,FR,FRF1,8.0,48.8,x800y4875,0.4,0.0
Solar,FR,FRF1,8.0,49.0,x800y4900,33.6,0.0
Solar,FR,FRF1,8.2,49.0,x825y4900,0.0,0.0
Solar,FR,FRF2,3.5,48.2,x350y4825,0.6,0.0
Solar,FR,FRF2,3.5,48.5,x350y4850,41.2,0.0
Solar,FR,FRF2,3.5,48.8,x350y4875,39.1,0.0
Solar,FR,FRF2,3.5,49.0,x350y4900,1.6,0.0
Solar,FR,FRF2,3.8,48.0,x375y4800,0.4,0.0
Solar,FR,FRF2,3.8,48.2,x375y4825,53.9,0.0
Solar,FR,FRF2,3.8,48.5,x375y4850,56.3,0.0
Solar,FR,FRF2,3.8,48.8,x375y4875,55.3,0.0
Solar,FR,FRF2,3.8,49.0,x375y4900,99.6,0.0
Solar,FR,FRF2,3.8,49.2,x375y4925,48.9,0.0
Solar,FR,FRF2,4.0,48.0,x400y4800,50.8,0.0
Solar,FR,FRF2,4.0,48.2,x400y4825,67.2,0.0
Solar,FR,FRF2,4.0,48.5,x400y4850,32.1,0.0
Solar,FR,FRF2,4.0,48.8,x400y4875,21.7,0.0
Solar,FR,FRF2,4.0,49.0,x400y4900,102.1,0.0
Solar,FR,FRF2,4.0,49.2,x400y4925,94.4,0.0
Solar,FR,FRF2,4.0,49.5,x400y4950,0.0,0.0
Solar,FR,FRF2,4.2,48.0,x425y4800,61.2,0.0
Solar,FR,FRF2,4.2,48.2,x425y4825,55.1,0.0
Solar,FR,FRF2,4.2,48.5,x425y4850,41.0,0.0
Solar,FR,FRF2,4.2,48.8,x425y4875,88.3,0.0
Solar,FR,FRF2,4.2,49.0,x425y4900,54.7,0.0
Solar,FR,FRF2,4.2,49.2,x425y4925,68.5,0.0
Solar,FR,FRF2,4.2,49.5,x425y4950,16.1,0.0
Solar,FR,FRF2,4.2,49.8,x425y4975,30.7,0.0
Solar,FR,FRF2,4.2,50.0,x425y5000,1.0,0.0
Solar,FR,FRF2,4.5,48.0,x450y4800,77.9,0.0
Solar,FR,FRF2,4.5,48.2,x450y4825,42.4,0.0
Solar,FR,FRF2,4.5,48.5,x450y4850,28.4,0.0
Solar,FR,FRF2,4.5,48.8,x450y4875,43.6,0.0
Solar,FR,FRF2,4.5,49.0,x450y4900,77.0,0.0
Solar,FR,FRF2,4.5,49.2,x450y4925,57.4,0.0
Solar,FR,FRF2,4.5,49.5,x450y4950,18.4,0.0
Solar,FR,FRF2,4.5,49.8,x450y4975,46.6,0.0
Solar,FR,FRF2,4.5,50.0,x450y5000,1.7,0.0
Solar,FR,FRF2,4.8,48.0,x475y4800,0.0,0.0
Solar,FR,FRF2,4.8,48.2,x475y4825,55.4,0.0
Solar,FR,FRF2,4.8,48.5,x475y4850,73.8,0.0
Solar,FR,FRF2,4.8,48.8,x475y4875,69.4,0.0
Solar,FR,FRF2,4.8,49.0,x475y4900,13.9,0.0
Solar,FR,FRF2,4.8,49.2,x475y4925,68.8,0.0
Solar,FR,FRF2,4.8,49.5,x475y4950,75.9,0.0
Solar,FR,FRF2,4.8,49.8,x475y4975,63.6,0.0
Solar,FR,FRF2,4.8,50.0,x475y5000,5.6,0.0
Solar,FR,FRF2,4.8,50.2,x475y5025,1.1,0.0
Solar,FR,FRF2,5.0,47.8,x500y4775,34.2,0.0
Solar,FR,FRF2,5.0,48.0,x500y4800,64.0,0.0
Solar,FR,FRF2,5.0,48.2,x500y4825,78.2,0.0
Solar,FR,FRF2,5.0,48.5,x500y4850,99.4,0.0
Solar,FR,FRF2,5.0,48.8,x500y4875,3.0,0.0
Solar,FR,FRF2,5.0,49.0,x500y4900,34.2,0.0
Solar,FR,FRF2,5.0,49.2,x500y4925,1.0,0.0
Solar,FR,FRF2,5.0,49.5,x500y4950,55.4,0.0
Solar,FR,FRF2,5.0,49.8,x500y4975,33.3,0.0
Solar,FR,FRF2,5.2,47.5,x525y4750,0.0,0.0
Solar,FR,FRF2,5.2,47.8,x525y4775,56.3,0.0
Solar,FR,FRF2,5.2,48.0,x525y4800,87.7,0.0
Solar,FR,FRF2,5.2,48.2,x525y4825,101.3,0.0
Solar,FR,FRF2,5.2,48.5,x525y4850,54.3,0.0
Solar,FR,FRF2,5.2,49.5,x525y4950,0.0,0.0
Solar,FR,FRF2,5.2,49.8,x525y4975,0.0,0.0
Solar,FR,FRF2,5.5,47.8,x550y4775,76.8,0.0
Solar,FR,FRF2,5.5,48.0,x550y4800,30.0,0.0
Solar,FR,FRF2,5.5,48.2,x550y4825,17.7,0.0
Solar,FR,FRF2,5.5,48.5,x550y4850,0.8,0.0
Solar,FR,FRF2,5.8,47.8,x575y4775,0.6,0.0
Solar,FR,FRF2,5.8,48.0,x575y4800,32.8,0.0
Solar,FR,FRF2,5.8,48.2,x575y4825,0.0,0.0
Solar,FR,FRF3,5.0,48.5,x500y4850,0.8,0.0
Solar,FR,FRF3,5.0,48.8,x500y4875,78.6,0.0
Solar,FR,FRF3,5.0,49.0,x500y4900,1.2,0.0
Solar,FR,FRF3,5.0,49.2,x500y4925,30.3,0.0
Solar,FR,FRF3,5.0,49.5,x500y4950,0.0,0.0
Solar,FR,FRF3,5.2,48.5,x525y4850,0.6,0.0
Solar,FR,FRF3,5.2,48.8,x525y4875,87.7,0.0
Solar,FR,FRF3,5.2,49.0,x525y4900,46.7,0.0
Solar,FR,FRF3,5.2,49.2,x525y4925,79.5,0.0
Solar,FR,FRF3,5.2,49.5,x525y4950,66.4,0.0
Solar,FR,FRF3,5.5,48.2,x550y4825,0.2,0.0
Solar,FR,FRF3,5.5,48.5,x550y4850,83.9,0.0
Solar,FR,FRF3,5.5,48.8,x550y4875,82.1,0.0
Solar,FR,FRF3,5.5,49.0,x550y4900,65.3,0.0
Solar,FR,FRF3,5.5,49.2,x550y4925,45.1,0.0
Solar,FR,FRF3,5.5,49.5,x550y4950,51.4,0.0
Solar,FR,FRF3,5.8,48.0,x575y4800,0.0,0.0
Solar,FR,FRF3,5.8,48.2,x575y4825,79.3,0.0
Solar,FR,FRF3,5.8,48.5,x575y4850,105.3,0.0
Solar,FR,FRF3,5.8,48.8,x575y4875,78.7,0.0
Solar,FR,FRF3,5.8,49.0,x575y4900,57.9,0.0
Solar,FR,FRF3,5.8,49.2,x575y4925,44.1,0.0
Solar,FR,FRF3,5.8,49.5,x575y4950,58.1,0.0
Solar,FR,FRF3,6.0,48.0,x600y4800,61.3,0.0
Solar,FR,FRF3,6.0,48.2,x600y4825,69.9,0.0
Solar,FR,FRF3,6.0,48.5,x600y4850,85.3,0.0
Solar,FR,FRF3,6.0,48.8,x600y4875,99.9,0.0
Solar,FR,FRF3,6.0,49.0,x600y4900,96.0,0.0
Solar,FR,FRF3,6.0,49.2,x600y4925,84.6,0.0
Solar,FR,FRF3,6.0,49.5,x600y4950,6.7,0.0
Solar,FR,FRF3,6.2,48.0,x625y4800,97.8,0.0
Solar,FR,FRF3,6.2,48.2,x625y4825,92.5,0.0
Solar,FR,FRF3,6.2,48.5,x625y4850,78.3,0.0
Solar,FR,FRF3,6.2,48.8,x625y4875,72.7,0.0
Solar,FR,FRF3,6.2,49.0,x625y4900,73.0,0.0
Solar,FR,FRF3,6.2,49.2,x625y4925,124.4,0.0
Solar,FR,FRF3,6.2,49.5,x625y4950,53.9,0.0
Solar,FR,FRF3,6.5,48.0,x650y4800,85.2,0.0
Solar,FR,FRF3,6.5,48.2,x650y4825,95.0,0.0
Solar,FR,FRF3,6.5,48.5,x650y4850,106.8,0.0
Solar,FR,FRF3,6.5,48.8,x650y4875,51.2,0.0
Solar,FR,FRF3,6.5,49.0,x650y4900,46.7,0.0
Solar,FR,FRF3,6.5,49.2,x650y4925,80.8,0.0
Solar,FR,FRF3,6.5,49.5,x650y4950,3.1,0.0
Solar,FR,FRF3,6.8,47.8,x675y4775,0.0,0.0
Solar,FR,FRF3,6.8,48.0,x675y4800,37.4,0.0
Solar,FR,FRF3,6.8,48.2,x675y4825,105.0,0.0
Solar,FR,FRF3,6.8,48.5,x675y4850,80.3,0.0
Solar,FR,FRF3,6.8,48.8,x675y4875,62.8,0.0
Solar,FR,FRF3,6.8,49.0,x675y4900,90.1,0.0
Solar,FR,FRF3,6.8,49.2,x675y4925,1.9,0.0
Solar,FR,FRF3,7.0,48.0,x700y4800,0.0,0.0
Solar,FR,FRF3,7.0,48.2,x700y4825,87.4,0.0
Solar,FR,FRF3,7.0,48.5,x700y4850,50.8,0.0
Solar,FR,FRF3,7.0,48.8,x700y4875,80.3,0.0
Solar,FR,FRF3,7.0,49.0,x700y4900,69.0,0.0
Solar,FR,FRF3,7.0,49.2,x700y4925,4.5,0.0
Solar,FR,FRF3,7.2,48.2,x725y4825,0.0,0.0
Solar,FR,FRF3,7.2,48.8,x725y4875,31.5,0.0
Solar,FR,FRF3,7.2,49.0,x725y4900,52.7,0.0
Solar,FR,FRF3,7.2,49.2,x725y4925,0.6,0.0
Solar,FR,FRF3,7.5,49.0,x750y4900,19.3,0.0
Solar,FR,FRF3,7.5,49.2,x750y4925,1.2,0.0
Solar,FR,FRG0,-2.5,47.2,x-250y4725,0.0,0.0
Solar,FR,FRG0,-2.5,47.5,x-250y4750,0.0,0.0
Solar,FR,FRG0,-2.2,46.8,x-225y4675,0.0,0.0
Solar,FR,FRG0,-2.2,47.0,x-225y4700,10.1,0.0
Solar,FR,FRG0,-2.2,47.2,x-225y4725,1.3,0.0
Solar,FR,FRG0,-2.2,47.5,x-225y4750,0.1,0.0
Solar,FR,FRG0,-2.0,46.8,x-200y4675,18.3,0.0
Solar,FR,FRG0,-2.0,47.0,x-200y4700,39.5,0.0
Solar,FR,FRG0,-2.0,47.2,x-200y4725,49.1,0.0
Solar,FR,FRG0,-2.0,47.5,x-200y4750,47.6,0.0
Solar,FR,FRG0,-2.0,47.8,x-200y4775,1.7,0.0
Solar,FR,FRG0,-1.8,46.5,x-175y4650,53.5,0.0
Solar,FR,FRG0,-1.8,46.8,x-175y4675,40.0,0.0
Solar,FR,FRG0,-1.8,47.0,x-175y4700,52.3,0.0
Solar,FR,FRG0,-1.8,47.2,x-175y4725,84.1,0.0
Solar,FR,FRG0,-1.8,47.5,x-175y4750,40.8,0.0
Solar,FR,FRG0,-1.8,47.8,x-175y4775,5.5,0.0
Solar,FR,FRG0,-1.5,46.2,x-150y4625,0.0,0.0
Solar,FR,FRG0,-1.5,46.5,x-150y4650,46.2,0.0
Solar,FR,FRG0,-1.5,46.8,x-150y4675,69.4,0.0
Solar,FR,FRG0,-1.5,47.0,x-150y4700,92.6,0.0
Solar,FR,FRG0,-1.5,47.2,x-150y4725,155.6,0.0
Solar,FR,FRG0,-1.5,47.5,x-150y4750,45.1,0.0
Solar,FR,FRG0,-1.5,47.8,x-150y4775,27.1,0.0
Solar,FR,FRG0,-1.2,46.2,x-125y4625,0.1,0.0
Solar,FR,FRG0,-1.2,46.5,x-125y4650,33.9,0.0
Solar,FR,FRG0,-1.2,46.8,x-125y4675,58.1,0.0
Solar,FR,FRG0,-1.2,47.0,x-125y4700,81.7,0.0
Solar,FR,FRG0,-1.2,47.2,x-125y4725,99.1,0.0
Solar,FR,FRG0,-1.2,47.5,x-125y4750,38.7,0.0
Solar,FR,FRG0,-1.2,47.8,x-125y4775,20.7,0.0
Solar,FR,FRG0,-1.2,48.0,x-125y4800,0.3,0.0
Solar,FR,FRG0,-1.0,46.2,x-100y4625,0.1,0.0
Solar,FR,FRG0,-1.0,46.5,x-100y4650,39.5,0.0
Solar,FR,FRG0,-1.0,46.8,x-100y4675,64.1,0.0
Solar,FR,FRG0,-1.0,47.0,x-100y4700,76.0,0.0
Solar,FR,FRG0,-1.0,47.2,x-100y4725,49.6,0.0
Solar,FR,FRG0,-1.0,47.5,x-100y4750,23.0,0.0
Solar,FR,FRG0,-1.0,47.8,x-100y4775,29.4,0.0
Solar,FR,FRG0,-1.0,48.0,x-100y4800,28.9,0.0
Solar,FR,FRG0,-1.0,48.2,x-100y4825,19.6,0.0
Solar,FR,FRG0,-1.0,48.5,x-100y4850,0.7,0.0
Solar,FR,FRG0,-0.8,46.2,x-75y4625,0.0,0.0
Solar,FR,FRG0,-0.8,46.5,x-75y4650,51.1,0.0
Solar,FR,FRG0,-0.8,46.8,x-75y4675,29.3,0.0
Solar,FR,FRG0,-0.8,47.0,x-75y4700,38.4,0.0
Solar,FR,FRG0,-0.8,47.2,x-75y4725,53.7,0.0
Solar,FR,FRG0,-0.8,47.5,x-75y4750,55.0,0.0
Solar,FR,FRG0,-0.8,47.8,x-75y4775,28.5,0.0
Solar,FR,FRG0,-0.8,48.0,x-75y4800,44.0,0.0
Solar,FR,FRG0,-0.8,48.2,x-75y4825,31.8,0.0
Solar,FR,FRG0,-0.8,48.5,x-75y4850,0.0,0.0
Solar,FR,FRG0,-0.5,46.2,x-50y4625,0.0,0.0
Solar,FR,FRG0,-0.5,46.5,x-50y4650,0.0,0.0
Solar,FR,FRG0,-0.5,47.0,x-50y4700,0.1,0.0
Solar,FR,FRG0,-0.5,47.2,x-50y4725,89.1,0.0
Solar,FR,FRG0,-0.5,47.5,x-50y4750,103.1,0.0
Solar,FR,FRG0,-0.5,47.8,x-50y4775,32.3,0.0
Solar,FR,FRG0,-0.5,48.0,x-50y4800,20.1,0.0
Solar,FR,FRG0,-0.5,48.2,x-50y4825,41.3,0.0
Solar,FR,FRG0,-0.5,48.5,x-50y4850,6.1,0.0
Solar,FR,FRG0,-0.2,47.0,x-25y4700,0.6,0.0
Solar,FR,FRG0,-0.2,47.2,x-25y4725,106.1,0.0
Solar,FR,FRG0,-0.2,47.5,x-25y4750,103.5,0.0
Solar,FR,FRG0,-0.2,47.8,x-25y4775,127.3,0.0
Solar,FR,FRG0,-0.2,48.0,x-25y4800,26.7,0.0
Solar,FR,FRG0,-0.2,48.2,x-25y4825,20.7,0.0
Solar,FR,FRG0,-0.2,48.5,x-25y4850,28.3,0.0
Solar,FR,FRG0,0.0,47.0,x0y4700,0.0,0.0
Solar,FR,FRG0,0.0,47.2,x0y4725,88.2,0.0
Solar,FR,FRG0,0.0,47.5,x0y4750,127.9,0.0
Solar,FR,FRG0,0.0,47.8,x0y4775,138.4,0.0
Solar,FR,FRG0,0.0,48.0,x0y4800,60.4,0.0
Solar,FR,FRG0,0.0,48.2,x0y4825,30.9,0.0
Solar,FR,FRG0,0.0,48.5,x0y4850,2.5,0.0
Solar,FR,FRG0,0.2,47.5,x25y4750,1.2,0.0
Solar,FR,FRG0,0.2,47.8,x25y4775,122.9,0.0
Solar,FR,FRG0,0.2,48.0,x25y4800,162.9,0.0
Solar,FR,FRG0,0.2,48.2,x25y4825,17.2,0.0
Solar,FR,FRG0,0.2,48.5,x25y4850,3.2,0.0
Solar,FR,FRG0,0.5,47.8,x50y4775,35.0,0.0
Solar,FR,FRG0,0.5,48.0,x50y4800,94.3,0.0
Solar,FR,FRG0,0.5,48.2,x50y4825,27.3,0.0
Solar,FR,FRG0,0.8,47.8,x75y4775,0.0,0.0
Solar,FR,FRG0,0.8,48.0,x75y4800,37.8,0.0
Solar,FR,FRG0,0.8,48.2,x75y4825,0.7,0.0
Solar,FR,FRH0,-5.0,48.2,x-500y4825,0.0,0.0
Solar,FR,FRH0,-5.0,48.5,x-500y4850,0.0,0.0
Solar,FR,FRH0,-4.8,48.0,x-475y4800,0.0,0.0
Solar,FR,FRH0,-4.8,48.2,x-475y4825,0.1,0.0
Solar,FR,FRH0,-4.8,48.5,x-475y4850,21.9,0.0
Solar,FR,FRH0,-4.5,48.0,x-450y4800,0.0,0.0
Solar,FR,FRH0,-4.5,48.2,x-450y4825,56.1,0.0
Solar,FR,FRH0,-4.5,48.5,x-450y4850,49.4,0.0
Solar,FR,FRH0,-4.5,48.8,x-450y4875,4.2,0.0
Solar,FR,FRH0,-4.2,47.8,x-425y4775,1.9,0.0
Solar,FR,FRH0,-4.2,48.0,x-425y4800,55.7,0.0
Solar,FR,FRH0,-4.2,48.2,x-425y4825,74.9,0.0
Solar,FR,FRH0,-4.2,48.5,x-425y4850,78.4,0.0
Solar,FR,FRH0,-4.2,48.8,x-425y4875,2.9,0.0
Solar,FR,FRH0,-4.0,47.8,x-400y4775,0.2,0.0
Solar,FR,FRH0,-4.0,48.0,x-400y4800,75.2,0.0
Solar,FR,FRH0,-4.0,48.2,x-400y4825,79.2,0.0
Solar,FR,FRH0,-4.0,48.5,x-400y4850,72.1,0.0
Solar,FR,FRH0,-4.0,48.8,x-400y4875,7.7,0.0
Solar,FR,FRH0,-3.8,47.8,x-375y4775,0.4,0.0
Solar,FR,FRH0,-3.8,48.0,x-375y4800,60.5,0.0
Solar,FR,FRH0,-3.8,48.2,x-375y4825,88.1,0.0
Solar,FR,FRH0,-3.8,48.5,x-375y4850,101.2,0.0
Solar,FR,FRH0,-3.8,48.8,x-375y4875,4.0,0.0
Solar,FR,FRH0,-3.5,47.5,x-350y4750,0.3,0.0
Solar,FR,FRH0,-3.5,47.8,x-350y4775,81.4,0.0
Solar,FR,FRH0,-3.5,48.0,x-350y4800,144.2,0.0
Solar,FR,FRH0,-3.5,48.2,x-350y4825,71.0,0.0
Solar,FR,FRH0,-3.5,48.5,x-350y4850,73.9,0.0
Solar,FR,FRH0,-3.5,48.8,x-350y4875,62.2,0.0
Solar,FR,FRH0,-3.2,47.2,x-325y4725,0.0,0.0
Solar,FR,FRH0,-3.2,47.5,x-325y4750,0.0,0.0
Solar,FR,FRH0,-3.2,47.8,x-325y4775,150.0,0.0
Solar,FR,FRH0,-3.2,48.0,x-325y4800,144.6,0.0
Solar,FR,FRH0,-3.2,48.2,x-325y4825,138.6,0.0
Solar,FR,FRH0,-3.2,48.5,x-325y4850,68.5,0.0
Solar,FR,FRH0,-3.2,48.8,x-325y4875,36.4,0.0
Solar,FR,FRH0,-3.2,49.0,x-325y4900,0.0,0.0
Solar,FR,FRH0,-3.0,47.2,x-300y4725,0.0,0.0
Solar,FR,FRH0,-3.0,47.5,x-300y4750,0.0,0.0
Solar,FR,FRH0,-3.0,47.8,x-300y4775,128.7,0.0
Solar,FR,FRH0,-3.0,48.0,x-300y4800,97.3,0.0
Solar,FR,FRH0,-3.0,48.2,x-300y4825,70.0,0.0
Solar,FR,FRH0,-3.0,48.5,x-300y4850,92.6,0.0
Solar,FR,FRH0,-3.0,48.8,x-300y4875,67.7,0.0
Solar,FR,FRH0,-2.8,47.5,x-275y4750,35.7,0.0
Solar,FR,FRH0,-2.8,47.8,x-275y4775,109.8,0.0
Solar,FR,FRH0,-2.8,48.0,x-275y4800,30.1,0.0
Solar,FR,FRH0,-2.8,48.2,x-275y4825,55.8,0.0
Solar,FR,FRH0,-2.8,48.5,x-275y4850,115.3,0.0
Solar,FR,FRH0,-2.5,47.5,x-250y4750,0.3,0.0
Solar,FR,FRH0,-2.5,47.8,x-250y4775,110.8,0.0
Solar,FR,FRH0,-2.5,48.0,x-250y4800,58.3,0.0
Solar,FR,FRH0,-2.5,48.2,x-250y4825,65.4,0.0
Solar,FR,FRH0,-2.5,48.5,x-250y4850,49.6,0.0
Solar,FR,FRH0,-2.5,48.8,x-250y4875,3.9,0.0
Solar,FR,FRH0,-2.2,47.5,x-225y4750,54.7,0.0
Solar,FR,FRH0,-2.2,47.8,x-225y4775,84.5,0.0
Solar,FR,FRH0,-2.2,48.0,x-225y4800,91.6,0.0
Solar,FR,FRH0,-2.2,48.2,x-225y4825,49.0,0.0
Solar,FR,FRH0,-2.2,48.5,x-225y4850,52.9,0.0
Solar,FR,FRH0,-2.2,48.8,x-225y4875,2.5,0.0
Solar,FR,FRH0,-2.0,47.5,x-200y4750,0.0,0.0
Solar,FR,FRH0,-2.0,47.8,x-200y4775,63.2,0.0
Solar,FR,FRH0,-2.0,48.0,x-200y4800,75.3,0.0
Solar,FR,FRH0,-2.0,48.2,x-200y4825,35.8,0.0
Solar,FR,FRH0,-2.0,48.5,x-200y4850,83.3,0.0
Solar,FR,FRH0,-2.0,48.8,x-200y4875,4.0,0.0
Solar,FR,FRH0,-1.8,47.8,x-175y4775,21.9,0.0
Solar,FR,FRH0,-1.8,48.0,x-175y4800,110.0,0.0
Solar,FR,FRH0,-1.8,48.2,x-175y4825,69.7,0.0
Solar,FR,FRH0,-1.8,48.5,x-175y4850,46.7,0.0
Solar,FR,FRH0,-1.8,48.8,x-175y4875,0.0,0.0
Solar,FR,FRH0,-1.5,47.8,x-150y4775,0.6,0.0
Solar,FR,FRH0,-1.5,48.0,x-150y4800,41.1,0.0
Solar,FR,FRH0,-1.5,48.2,x-150y4825,85.0,0.0
Solar,FR,FRH0,-1.5,48.5,x-150y4850,21.8,0.0
Solar,FR,FRH0,-1.2,47.8,x-125y4775,0.3,0.0
Solar,FR,FRH0,-1.2,48.0,x-125y4800,43.5,0.0
Solar,FR,FRH0,-1.2,48.2,x-125y4825,36.4,0.0
Solar,FR,FRH0,-1.2,48.5,x-125y4850,10.1,0.0
Solar,FR,FRH0,-1.0,48.0,x-100y4800,0.0,0.0
Solar,FR,FRH0,-1.0,48.2,x-100y4825,0.0,0.0
Solar,FR,FRH0,-1.0,48.5,x-100y4850,0.0,0.0
Solar,FR,FRI1,-1.8,43.2,x-175y4325,0.0,0.0
Solar,FR,FRI1,-1.8,43.5,x-175y4350,0.0,0.0
Solar,FR,FRI1,-1.5,43.0,x-150y4300,0.0,0.0
Solar,FR,FRI1,-1.5,43.2,x-150y4325,2.6,0.0
Solar,FR,FRI1,-1.5,43.5,x-150y4350,59.3,0.0
Solar,FR,FRI1,-1.5,43.8,x-150y4375,1.8,0.0
Solar,FR,FRI1,-1.2,43.0,x-125y4300,0.7,0.0
Solar,FR,FRI1,-1.2,43.2,x-125y4325,30.1,0.0
Solar,FR,FRI1,-1.2,43.5,x-125y4350,132.7,0.0
Solar,FR,FRI1,-1.2,43.8,x-125y4375,205.7,0.0
Solar,FR,FRI1,-1.2,44.0,x-125y4400,182.7,0.0
Solar,FR,FRI1,-1.2,44.2,x-125y4425,108.1,0.0
Solar,FR,FRI1,-1.2,44.5,x-125y4450,16.5,0.0
Solar,FR,FRI1,-1.2,44.8,x-125y4475,0.0,0.0
Solar,FR,FRI1,-1.2,45.0,x-125y4500,0.2,0.0
Solar,FR,FRI1,-1.2,45.2,x-125y4525,0.0,0.0
Solar,FR,FRI1,-1.2,45.5,x-125y4550,0.0,0.0
Solar,FR,FRI1,-1.0,43.0,x-100y4300,0.6,0.0
Solar,FR,FRI1,-1.0,43.2,x-100y4325,58.2,0.0
Solar,FR,FRI1,-1.0,43.5,x-100y4350,203.9,0.0
Solar,FR,FRI1,-1.0,43.8,x-100y4375,268.7,0.0
Solar,FR,FRI1,-1.0,44.0,x-100y4400,380.9,0.0
Solar,FR,FRI1,-1.0,44.2,x-100y4425,325.0,0.0
Solar,FR,FRI1,-1.0,44.5,x-100y4450,288.7,0.0
Solar,FR,FRI1,-1.0,44.8,x-100y4475,146.8,0.0
Solar,FR,FRI1,-1.0,45.0,x-100y4500,230.0,0.0
Solar,FR,FRI1,-1.0,45.2,x-100y4525,264.4,0.0
Solar,FR,FRI1,-1.0,45.5,x-100y4550,14.9,0.0
Solar,FR,FRI1,-0.8,43.0,x-75y4300,18.5,0.0
Solar,FR,FRI1,-0.8,43.2,x-75y4325,130.7,0.0
Solar,FR,FRI1,-0.8,43.5,x-75y4350,147.4,0.0
Solar,FR,FRI1,-0.8,43.8,x-75y4375,259.7,0.0
Solar,FR,FRI1,-0.8,44.0,x-75y4400,425.0,0.0
Solar,FR,FRI1,-0.8,44.2,x-75y4425,351.6,0.0
Solar,FR,FRI1,-0.8,44.5,x-75y4450,233.1,0.0
Solar,FR,FRI1,-0.8,44.8,x-75y4475,206.4,0.0
Solar,FR,FRI1,-0.8,45.0,x-75y4500,221.7,0.0
Solar,FR,FRI1,-0.8,45.2,x-75y4525,17.6,0.0
Solar,FR,FRI1,-0.5,43.0,x-50y4300,24.6,0.0
Solar,FR,FRI1,-0.5,43.2,x-50y4325,137.7,0.0
Solar,FR,FRI1,-0.5,43.5,x-50y4350,140.1,0.0
Solar,FR,FRI1,-0.5,43.8,x-50y4375,249.3,0.0
Solar,FR,FRI1,-0.5,44.0,x-50y4400,314.6,0.0
Solar,FR,FRI1,-0.5,44.2,x-50y4425,279.5,0.0
Solar,FR,FRI1,-0.5,44.5,x-50y4450,164.1,0.0
Solar,FR,FRI1,-0.5,44.8,x-50y4475,181.0,0.0
Solar,FR,FRI1,-0.5,45.0,x-50y4500,263.8,0.0
Solar,FR,FRI1,-0.5,45.2,x-50y4525,167.6,0.0
Solar,FR,FRI1,-0.2,43.0,x-25y4300,0.9,0.0
Solar,FR,FRI1,-0.2,43.2,x-25y4325,100.7,0.0
Solar,FR,FRI1,-0.2,43.5,x-25y4350,69.0,0.0
Solar,FR,FRI1,-0.2,43.8,x-25y4375,150.9,0.0
Solar,FR,FRI1,-0.2,44.0,x-25y4400,240.4,0.0
Solar,FR,FRI1,-0.2,44.2,x-25y4425,193.8,0.0
Solar,FR,FRI1,-0.2,44.5,x-25y4450,249.2,0.0
Solar,FR,FRI1,-0.2,44.8,x-25y4475,372.7,0.0
Solar,FR,FRI1,-0.2,45.0,x-25y4500,296.0,0.0
Solar,FR,FRI1,-0.2,45.2,x-25y4525,3.6,0.0
Solar,FR,FRI1,0.0,43.2,x0y4325,0.0,0.0
