time,technology,spatial,0
29,Windonshore,RO41,0.14
29,Windonshore,RO42,0.2
29,Windonshore,SE11,0.18
29,Windonshore,SE12,0.27
29,Windonshore,SE21,0.35
29,Windonshore,SE22,0.35
29,Windonshore,SE23,0.37
29,Windonshore,SE31,0.33
29,Windonshore,SE32,0.08
29,Windonshore,SE33,0.04
29,Windonshore,SI03,0.02
29,Windonshore,SI04,0.05
29,Windonshore,SK01,0.22
29,Windonshore,SK02,0.24
29,Windonshore,SK03,0.07
29,Windonshore,SK04,0.35
29,Windonshore,UKC1,0.57
29,Windonshore,UKC2,0.46
29,Windonshore,UKD1,0.19
29,Windonshore,UKD3,0.2
29,Windonshore,UKD4,0.18
29,Windonshore,UKD6,0.25
29,Windonshore,UKD7,0.2
29,Windonshore,UKE1,0.48
29,Windonshore,UKE2,0.41
29,Windonshore,UKE3,0.37
29,Windonshore,UKE4,0.31
29,Windonshore,UKF1,0.39
29,Windonshore,UKF2,0.29
29,Windonshore,UKF3,0.34
29,Windonshore,UKG1,0.29
29,Windonshore,UKG2,0.38
29,Windonshore,UKG3,0.26
29,Windonshore,UKH1,0.18
29,Windonshore,UKH2,0.21
29,Windonshore,UKH3,0.24
29,Windonshore,UKJ1,0.23
29,Windonshore,UKJ2,0.23
29,Windonshore,UKJ3,0.24
29,Windonshore,UKJ4,0.21
29,Windonshore,UKK1,0.2
29,Windonshore,UKK2,0.24
29,Windonshore,UKK3,0.17
29,Windonshore,UKK4,0.24
29,Windonshore,UKL1,0.16
29,Windonshore,UKL2,0.3
29,Windonshore,UKM5,0.53
29,Windonshore,UKM6,0.32
29,Windonshore,UKM7,0.27
29,Windonshore,UKM8,0.08
29,Windonshore,UKM9,0.28
29,Windonshore,UKN0,0.56
30,Windonshore,AT11,0.51
30,Windonshore,AT12,0.72
30,Windonshore,AT21,0.52
30,Windonshore,AT22,0.57
30,Windonshore,AT31,0.69
30,Windonshore,AT32,0.68
30,Windonshore,AT33,0.51
30,Windonshore,AT34,0.54
30,Windonshore,BE21,0.08
30,Windonshore,BE22,0.1
30,Windonshore,BE23,0.19
30,Windonshore,BE24,0.15
30,Windonshore,BE25,0.21
30,Windonshore,BE31,0.17
30,Windonshore,BE32,0.15
30,Windonshore,BE33,0.08
30,Windonshore,BE34,0.05
30,Windonshore,BE35,0.09
30,Windonshore,BG31,0.57
30,Windonshore,BG32,0.13
30,Windonshore,BG33,0.2
30,Windonshore,BG34,0.39
30,Windonshore,BG41,0.45
30,Windonshore,BG42,0.54
30,Windonshore,CH01,0.38
30,Windonshore,CH02,0.19
30,Windonshore,CH03,0.48
30,Windonshore,CH04,0.54
30,Windonshore,CH05,0.63
30,Windonshore,CH06,0.39
30,Windonshore,CH07,0.93
30,Windonshore,CZ01,0.18
30,Windonshore,CZ02,0.22
30,Windonshore,CZ03,0.28
30,Windonshore,CZ04,0.24
30,Windonshore,CZ05,0.12
30,Windonshore,CZ06,0.4
30,Windonshore,CZ07,0.06
30,Windonshore,CZ08,0.07
30,Windonshore,DE11,0.39
30,Windonshore,DE12,0.33
30,Windonshore,DE13,0.36
30,Windonshore,DE14,0.5
30,Windonshore,DE21,0.63
30,Windonshore,DE22,0.35
30,Windonshore,DE23,0.23
30,Windonshore,DE24,0.15
30,Windonshore,DE25,0.29
30,Windonshore,DE26,0.24
30,Windonshore,DE27,0.58
30,Windonshore,DE30,0.14
30,Windonshore,DE40,0.12
30,Windonshore,DE71,0.26
30,Windonshore,DE72,0.2
30,Windonshore,DE73,0.18
30,Windonshore,DE80,0.09
30,Windonshore,DE91,0.19
30,Windonshore,DE92,0.08
30,Windonshore,DE93,0.07
30,Windonshore,DE94,0.0
30,Windonshore,DEA1,0.01
30,Windonshore,DEA2,0.06
30,Windonshore,DEA3,0.0
30,Windonshore,DEA4,0.09
30,Windonshore,DEA5,0.09
30,Windonshore,DEB1,0.1
30,Windonshore,DEB2,0.08
30,Windonshore,DEB3,0.22
30,Windonshore,DEC0,0.08
30,Windonshore,DED2,0.13
30,Windonshore,DED4,0.25
30,Windonshore,DED5,0.15
30,Windonshore,DEE0,0.19
30,Windonshore,DEF0,0.01
30,Windonshore,DEG0,0.2
30,Windonshore,DK01,0.6
30,Windonshore,DK02,0.14
30,Windonshore,DK03,0.06
30,Windonshore,DK04,0.33
30,Windonshore,DK05,0.65
30,Windonshore,EE00,0.09
30,Windonshore,ES11,0.16
30,Windonshore,ES12,0.1
30,Windonshore,ES13,0.02
30,Windonshore,ES21,0.2
30,Windonshore,ES22,0.15
30,Windonshore,ES23,0.31
30,Windonshore,ES24,0.49
30,Windonshore,ES30,0.03
30,Windonshore,ES41,0.14
30,Windonshore,ES42,0.18
30,Windonshore,ES43,0.01
30,Windonshore,ES51,0.34
30,Windonshore,ES52,0.47
30,Windonshore,ES53,0.49
30,Windonshore,ES61,0.08
30,Windonshore,ES62,0.14
30,Windonshore,FI19,0.17
30,Windonshore,FI1B,0.29
30,Windonshore,FI1C,0.26
30,Windonshore,FI1D,0.11
30,Windonshore,FI20,0.35
30,Windonshore,FR10,0.1
30,Windonshore,FRB0,0.06
30,Windonshore,FRC1,0.05
30,Windonshore,FRC2,0.11
30,Windonshore,FRD1,0.22
30,Windonshore,FRD2,0.3
30,Windonshore,FRE1,0.24
30,Windonshore,FRE2,0.2
30,Windonshore,FRF1,0.31
30,Windonshore,FRF2,0.06
30,Windonshore,FRF3,0.09
30,Windonshore,FRG0,0.04
30,Windonshore,FRH0,0.02
30,Windonshore,FRI1,0.06
30,Windonshore,FRI2,0.01
30,Windonshore,FRI3,0.0
30,Windonshore,FRJ1,0.09
30,Windonshore,FRJ2,0.02
30,Windonshore,FRK1,0.05
30,Windonshore,FRK2,0.24
30,Windonshore,FRL0,0.61
30,Windonshore,FRM0,0.81
30,Windonshore,EL30,0.95
30,Windonshore,EL41,0.94
30,Windonshore,EL42,0.63
30,Windonshore,EL51,0.81
30,Windonshore,EL52,0.45
30,Windonshore,EL53,0.56
30,Windonshore,EL54,0.51
30,Windonshore,EL61,0.93
30,Windonshore,EL62,0.93
30,Windonshore,EL63,0.95
30,Windonshore,EL64,0.94
30,Windonshore,EL65,0.86
30,Windonshore,HR02,0.11
30,Windonshore,HR03,0.03
30,Windonshore,HR05,0.0
30,Windonshore,HR06,0.06
30,Windonshore,HU11,0.04
30,Windonshore,HU12,0.03
30,Windonshore,HU21,0.43
30,Windonshore,HU22,0.47
30,Windonshore,HU23,0.24
30,Windonshore,HU31,0.3
30,Windonshore,HU32,0.59
30,Windonshore,HU33,0.16
30,Windonshore,IE04,0.27
30,Windonshore,IE05,0.09
30,Windonshore,IE06,0.33
30,Windonshore,ITC1,0.18
30,Windonshore,ITC2,0.87
30,Windonshore,ITC3,0.07
30,Windonshore,ITC4,0.16
30,Windonshore,ITF1,0.24
30,Windonshore,ITF2,0.38
30,Windonshore,ITF3,0.45
30,Windonshore,ITF4,0.37
30,Windonshore,ITF5,0.9
30,Windonshore,ITF6,0.94
30,Windonshore,ITG1,0.94
30,Windonshore,ITG2,0.85
30,Windonshore,ITH1,0.6
30,Windonshore,ITH2,0.45
30,Windonshore,ITH3,0.12
30,Windonshore,ITH4,0.13
30,Windonshore,ITH5,0.14
30,Windonshore,ITI1,0.53
30,Windonshore,ITI2,0.18
30,Windonshore,ITI3,0.37
30,Windonshore,ITI4,0.21
30,Windonshore,LT01,0.16
30,Windonshore,LT02,0.18
30,Windonshore,LU00,0.07
30,Windonshore,LV00,0.11
30,Windonshore,NL11,0.05
30,Windonshore,NL12,0.13
30,Windonshore,NL13,0.02
30,Windonshore,NL21,0.01
30,Windonshore,NL22,0.01
30,Windonshore,NL23,0.07
30,Windonshore,NL31,0.1
30,Windonshore,NL32,0.09
30,Windonshore,NL33,0.15
30,Windonshore,NL34,0.21
30,Windonshore,NL41,0.07
30,Windonshore,NL42,0.03
30,Windonshore,NO02,0.17
30,Windonshore,NO06,0.03
30,Windonshore,NO07,0.19
30,Windonshore,NO08,0.3
30,Windonshore,NO09,0.59
30,Windonshore,NO0A,0.4
30,Windonshore,PL21,0.08
30,Windonshore,PL22,0.04
30,Windonshore,PL41,0.13
30,Windonshore,PL42,0.07
30,Windonshore,PL43,0.08
30,Windonshore,PL51,0.06
30,Windonshore,PL52,0.06
30,Windonshore,PL61,0.19
30,Windonshore,PL62,0.18
30,Windonshore,PL63,0.17
30,Windonshore,PL71,0.05
30,Windonshore,PL72,0.07
30,Windonshore,PL81,0.03
30,Windonshore,PL82,0.06
30,Windonshore,PL84,0.11
30,Windonshore,PL91,0.04
30,Windonshore,PL92,0.07
30,Windonshore,PT11,0.05
30,Windonshore,PT15,0.09
30,Windonshore,PT16,0.08
30,Windonshore,PT17,0.17
30,Windonshore,PT18,0.16
30,Windonshore,RO11,0.14
30,Windonshore,RO12,0.09
30,Windonshore,RO21,0.46
30,Windonshore,RO22,0.32
30,Windonshore,RO31,0.11
30,Windonshore,RO32,0.08
30,Windonshore,RO41,0.22
30,Windonshore,RO42,0.27
30,Windonshore,SE11,0.18
30,Windonshore,SE12,0.26
30,Windonshore,SE21,0.34
30,Windonshore,SE22,0.37
30,Windonshore,SE23,0.35
30,Windonshore,SE31,0.32
30,Windonshore,SE32,0.08
30,Windonshore,SE33,0.04
30,Windonshore,SI03,0.03
30,Windonshore,SI04,0.07
30,Windonshore,SK01,0.31
30,Windonshore,SK02,0.26
30,Windonshore,SK03,0.08
30,Windonshore,SK04,0.37
30,Windonshore,UKC1,0.5
30,Windonshore,UKC2,0.42
30,Windonshore,UKD1,0.17
30,Windonshore,UKD3,0.23
30,Windonshore,UKD4,0.24
30,Windonshore,UKD6,0.29
30,Windonshore,UKD7,0.27
30,Windonshore,UKE1,0.44
30,Windonshore,UKE2,0.37
30,Windonshore,UKE3,0.36
30,Windonshore,UKE4,0.32
30,Windonshore,UKF1,0.41
30,Windonshore,UKF2,0.33
30,Windonshore,UKF3,0.36
30,Windonshore,UKG1,0.32
30,Windonshore,UKG2,0.42
30,Windonshore,UKG3,0.26
30,Windonshore,UKH1,0.21
30,Windonshore,UKH2,0.21
30,Windonshore,UKH3,0.23
30,Windonshore,UKJ1,0.24
30,Windonshore,UKJ2,0.21
30,Windonshore,UKJ3,0.21
30,Windonshore,UKJ4,0.17
30,Windonshore,UKK1,0.2
30,Windonshore,UKK2,0.2
30,Windonshore,UKK3,0.15
30,Windonshore,UKK4,0.21
30,Windonshore,UKL1,0.19
30,Windonshore,UKL2,0.36
30,Windonshore,UKM5,0.64
30,Windonshore,UKM6,0.39
30,Windonshore,UKM7,0.33
30,Windonshore,UKM8,0.14
30,Windonshore,UKM9,0.22
30,Windonshore,UKN0,0.64
31,Windonshore,AT11,0.72
31,Windonshore,AT12,0.75
31,Windonshore,AT21,0.61
31,Windonshore,AT22,0.67
31,Windonshore,AT31,0.71
31,Windonshore,AT32,0.72
31,Windonshore,AT33,0.55
31,Windonshore,AT34,0.51
31,Windonshore,BE21,0.13
31,Windonshore,BE22,0.14
31,Windonshore,BE23,0.25
31,Windonshore,BE24,0.21
31,Windonshore,BE25,0.25
31,Windonshore,BE31,0.24
31,Windonshore,BE32,0.17
31,Windonshore,BE33,0.11
31,Windonshore,BE34,0.06
31,Windonshore,BE35,0.12
31,Windonshore,BG31,0.55
31,Windonshore,BG32,0.15
31,Windonshore,BG33,0.19
31,Windonshore,BG34,0.35
31,Windonshore,BG41,0.45
31,Windonshore,BG42,0.51
31,Windonshore,CH01,0.36
31,Windonshore,CH02,0.21
31,Windonshore,CH03,0.39
31,Windonshore,CH04,0.48
31,Windonshore,CH05,0.62
31,Windonshore,CH06,0.4
31,Windonshore,CH07,0.92
31,Windonshore,CZ01,0.19
31,Windonshore,CZ02,0.24
31,Windonshore,CZ03,0.32
31,Windonshore,CZ04,0.25
31,Windonshore,CZ05,0.16
31,Windonshore,CZ06,0.49
31,Windonshore,CZ07,0.07
31,Windonshore,CZ08,0.07
31,Windonshore,DE11,0.54
31,Windonshore,DE12,0.37
31,Windonshore,DE13,0.34
31,Windonshore,DE14,0.47
31,Windonshore,DE21,0.66
31,Windonshore,DE22,0.32
31,Windonshore,DE23,0.21
31,Windonshore,DE24,0.2
31,Windonshore,DE25,0.46
31,Windonshore,DE26,0.33
31,Windonshore,DE27,0.54
31,Windonshore,DE30,0.14
31,Windonshore,DE40,0.13
31,Windonshore,DE71,0.22
31,Windonshore,DE72,0.14
31,Windonshore,DE73,0.16
31,Windonshore,DE80,0.1
31,Windonshore,DE91,0.17
31,Windonshore,DE92,0.07
31,Windonshore,DE93,0.07
31,Windonshore,DE94,0.02
31,Windonshore,DEA1,0.02
31,Windonshore,DEA2,0.05
31,Windonshore,DEA3,0.0
31,Windonshore,DEA4,0.06
31,Windonshore,DEA5,0.05
31,Windonshore,DEB1,0.06
31,Windonshore,DEB2,0.05
31,Windonshore,DEB3,0.15
31,Windonshore,DEC0,0.06
31,Windonshore,DED2,0.14
31,Windonshore,DED4,0.31
31,Windonshore,DED5,0.14
31,Windonshore,DEE0,0.2
31,Windonshore,DEF0,0.02
31,Windonshore,DEG0,0.26
31,Windonshore,DK01,0.62
31,Windonshore,DK02,0.17
31,Windonshore,DK03,0.07
31,Windonshore,DK04,0.37
31,Windonshore,DK05,0.65
31,Windonshore,EE00,0.08
31,Windonshore,ES11,0.18
31,Windonshore,ES12,0.09
31,Windonshore,ES13,0.02
31,Windonshore,ES21,0.16
31,Windonshore,ES22,0.13
31,Windonshore,ES23,0.24
31,Windonshore,ES24,0.48
31,Windonshore,ES30,0.01
31,Windonshore,ES41,0.11
31,Windonshore,ES42,0.15
31,Windonshore,ES43,0.01
31,Windonshore,ES51,0.41
31,Windonshore,ES52,0.53
31,Windonshore,ES53,0.43
31,Windonshore,ES61,0.07
31,Windonshore,ES62,0.12
31,Windonshore,FI19,0.15
31,Windonshore,FI1B,0.29
31,Windonshore,FI1C,0.24
31,Windonshore,FI1D,0.1
31,Windonshore,FI20,0.37
31,Windonshore,FR10,0.12
31,Windonshore,FRB0,0.06
31,Windonshore,FRC1,0.04
31,Windonshore,FRC2,0.07
31,Windonshore,FRD1,0.23
31,Windonshore,FRD2,0.34
31,Windonshore,FRE1,0.23
31,Windonshore,FRE2,0.22
31,Windonshore,FRF1,0.22
31,Windonshore,FRF2,0.06
31,Windonshore,FRF3,0.06
31,Windonshore,FRG0,0.04
31,Windonshore,FRH0,0.03
31,Windonshore,FRI1,0.05
31,Windonshore,FRI2,0.02
31,Windonshore,FRI3,0.0
31,Windonshore,FRJ1,0.09
31,Windonshore,FRJ2,0.01
31,Windonshore,FRK1,0.05
31,Windonshore,FRK2,0.26
31,Windonshore,FRL0,0.64
31,Windonshore,FRM0,0.78
31,Windonshore,EL30,0.95
31,Windonshore,EL41,0.95
31,Windonshore,EL42,0.61
31,Windonshore,EL51,0.78
31,Windonshore,EL52,0.43
31,Windonshore,EL53,0.44
31,Windonshore,EL54,0.56
31,Windonshore,EL61,0.91
31,Windonshore,EL62,0.94
31,Windonshore,EL63,0.95
31,Windonshore,EL64,0.91
31,Windonshore,EL65,0.88
31,Windonshore,HR02,0.12
31,Windonshore,HR03,0.04
31,Windonshore,HR05,0.0
31,Windonshore,HR06,0.07
31,Windonshore,HU11,0.06
31,Windonshore,HU12,0.05
31,Windonshore,HU21,0.61
31,Windonshore,HU22,0.71
31,Windonshore,HU23,0.31
31,Windonshore,HU31,0.29
31,Windonshore,HU32,0.56
31,Windonshore,HU33,0.18
31,Windonshore,IE04,0.32
31,Windonshore,IE05,0.08
31,Windonshore,IE06,0.38
31,Windonshore,ITC1,0.17
31,Windonshore,ITC2,0.89
31,Windonshore,ITC3,0.08
31,Windonshore,ITC4,0.15
31,Windonshore,ITF1,0.24
31,Windonshore,ITF2,0.44
31,Windonshore,ITF3,0.44
31,Windonshore,ITF4,0.36
31,Windonshore,ITF5,0.86
31,Windonshore,ITF6,0.94
31,Windonshore,ITG1,0.94
31,Windonshore,ITG2,0.76
31,Windonshore,ITH1,0.65
31,Windonshore,ITH2,0.46
31,Windonshore,ITH3,0.11
31,Windonshore,ITH4,0.15
31,Windonshore,ITH5,0.14
31,Windonshore,ITI1,0.43
31,Windonshore,ITI2,0.3
31,Windonshore,ITI3,0.46
31,Windonshore,ITI4,0.23
31,Windonshore,LT01,0.13
31,Windonshore,LT02,0.18
31,Windonshore,LU00,0.06
31,Windonshore,LV00,0.1
31,Windonshore,NL11,0.06
31,Windonshore,NL12,0.14
31,Windonshore,NL13,0.04
31,Windonshore,NL21,0.05
31,Windonshore,NL22,0.05
31,Windonshore,NL23,0.17
31,Windonshore,NL31,0.09
31,Windonshore,NL32,0.11
31,Windonshore,NL33,0.17
31,Windonshore,NL34,0.3
31,Windonshore,NL41,0.13
31,Windonshore,NL42,0.07
31,Windonshore,NO02,0.16
31,Windonshore,NO06,0.02
31,Windonshore,NO07,0.19
31,Windonshore,NO08,0.27
31,Windonshore,NO09,0.54
31,Windonshore,NO0A,0.36
31,Windonshore,PL21,0.08
31,Windonshore,PL22,0.04
31,Windonshore,PL41,0.12
31,Windonshore,PL42,0.06
31,Windonshore,PL43,0.08
31,Windonshore,PL51,0.07
31,Windonshore,PL52,0.06
31,Windonshore,PL61,0.16
31,Windonshore,PL62,0.18
31,Windonshore,PL63,0.17
31,Windonshore,PL71,0.05
31,Windonshore,PL72,0.06
31,Windonshore,PL81,0.03
31,Windonshore,PL82,0.07
31,Windonshore,PL84,0.1
31,Windonshore,PL91,0.03
31,Windonshore,PL92,0.07
31,Windonshore,PT11,0.05
31,Windonshore,PT15,0.1
31,Windonshore,PT16,0.1
31,Windonshore,PT17,0.25
31,Windonshore,PT18,0.19
31,Windonshore,RO11,0.13
31,Windonshore,RO12,0.1
31,Windonshore,RO21,0.46
31,Windonshore,RO22,0.35
31,Windonshore,RO31,0.14
31,Windonshore,RO32,0.01
31,Windonshore,RO41,0.29
31,Windonshore,RO42,0.29
31,Windonshore,SE11,0.18
31,Windonshore,SE12,0.25
31,Windonshore,SE21,0.33
31,Windonshore,SE22,0.41
31,Windonshore,SE23,0.32
31,Windonshore,SE31,0.32
31,Windonshore,SE32,0.07
31,Windonshore,SE33,0.04
31,Windonshore,SI03,0.07
31,Windonshore,SI04,0.08
31,Windonshore,SK01,0.43
31,Windonshore,SK02,0.28
31,Windonshore,SK03,0.08
31,Windonshore,SK04,0.39
31,Windonshore,UKC1,0.42
31,Windonshore,UKC2,0.35
31,Windonshore,UKD1,0.17
31,Windonshore,UKD3,0.29
31,Windonshore,UKD4,0.31
31,Windonshore,UKD6,0.35
31,Windonshore,UKD7,0.36
31,Windonshore,UKE1,0.38
31,Windonshore,UKE2,0.34
31,Windonshore,UKE3,0.36
31,Windonshore,UKE4,0.35
31,Windonshore,UKF1,0.43
31,Windonshore,UKF2,0.36
31,Windonshore,UKF3,0.35
31,Windonshore,UKG1,0.34
31,Windonshore,UKG2,0.47
31,Windonshore,UKG3,0.27
31,Windonshore,UKH1,0.25
31,Windonshore,UKH2,0.23
31,Windonshore,UKH3,0.23
31,Windonshore,UKJ1,0.25
31,Windonshore,UKJ2,0.19
31,Windonshore,UKJ3,0.2
31,Windonshore,UKJ4,0.15
31,Windonshore,UKK1,0.18
31,Windonshore,UKK2,0.18
31,Windonshore,UKK3,0.13
31,Windonshore,UKK4,0.16
31,Windonshore,UKL1,0.21
31,Windonshore,UKL2,0.41
31,Windonshore,UKM5,0.61
31,Windonshore,UKM6,0.47
31,Windonshore,UKM7,0.46
31,Windonshore,UKM8,0.16
31,Windonshore,UKM9,0.21
31,Windonshore,UKN0,0.62
32,Windonshore,AT11,0.81
32,Windonshore,AT12,0.76
32,Windonshore,AT21,0.63
32,Windonshore,AT22,0.71
32,Windonshore,AT31,0.66
32,Windonshore,AT32,0.7
32,Windonshore,AT33,0.57
32,Windonshore,AT34,0.46
32,Windonshore,BE21,0.19
32,Windonshore,BE22,0.21
32,Windonshore,BE23,0.29
32,Windonshore,BE24,0.27
32,Windonshore,BE25,0.27
32,Windonshore,BE31,0.31
32,Windonshore,BE32,0.2
32,Windonshore,BE33,0.15
32,Windonshore,BE34,0.08
32,Windonshore,BE35,0.14
32,Windonshore,BG31,0.56
32,Windonshore,BG32,0.19
32,Windonshore,BG33,0.17
32,Windonshore,BG34,0.29
32,Windonshore,BG41,0.42
32,Windonshore,BG42,0.42
32,Windonshore,CH01,0.35
32,Windonshore,CH02,0.17
32,Windonshore,CH03,0.31
32,Windonshore,CH04,0.35
32,Windonshore,CH05,0.59
32,Windonshore,CH06,0.33
32,Windonshore,CH07,0.93
32,Windonshore,CZ01,0.23
32,Windonshore,CZ02,0.29
32,Windonshore,CZ03,0.34
32,Windonshore,CZ04,0.24
32,Windonshore,CZ05,0.19
32,Windonshore,CZ06,0.58
32,Windonshore,CZ07,0.09
32,Windonshore,CZ08,0.08
32,Windonshore,DE11,0.54
32,Windonshore,DE12,0.26
32,Windonshore,DE13,0.27
32,Windonshore,DE14,0.45
32,Windonshore,DE21,0.71
32,Windonshore,DE22,0.35
32,Windonshore,DE23,0.25
32,Windonshore,DE24,0.25
32,Windonshore,DE25,0.54
32,Windonshore,DE26,0.28
32,Windonshore,DE27,0.58
32,Windonshore,DE30,0.15
32,Windonshore,DE40,0.14
32,Windonshore,DE71,0.14
32,Windonshore,DE72,0.08
32,Windonshore,DE73,0.12
32,Windonshore,DE80,0.1
32,Windonshore,DE91,0.14
32,Windonshore,DE92,0.07
32,Windonshore,DE93,0.07
32,Windonshore,DE94,0.04
32,Windonshore,DEA1,0.05
32,Windonshore,DEA2,0.05
32,Windonshore,DEA3,0.02
32,Windonshore,DEA4,0.04
32,Windonshore,DEA5,0.04
32,Windonshore,DEB1,0.05
32,Windonshore,DEB2,0.05
32,Windonshore,DEB3,0.1
32,Windonshore,DEC0,0.05
32,Windonshore,DED2,0.19
32,Windonshore,DED4,0.38
32,Windonshore,DED5,0.24
32,Windonshore,DEE0,0.22
32,Windonshore,DEF0,0.02
32,Windonshore,DEG0,0.27
32,Windonshore,DK01,0.65
32,Windonshore,DK02,0.21
32,Windonshore,DK03,0.08
32,Windonshore,DK04,0.41
32,Windonshore,DK05,0.64
32,Windonshore,EE00,0.06
32,Windonshore,ES11,0.2
32,Windonshore,ES12,0.08
32,Windonshore,ES13,0.02
32,Windonshore,ES21,0.11
32,Windonshore,ES22,0.11
32,Windonshore,ES23,0.2
32,Windonshore,ES24,0.47
32,Windonshore,ES30,0.0
32,Windonshore,ES41,0.09
32,Windonshore,ES42,0.13
32,Windonshore,ES43,0.01
32,Windonshore,ES51,0.42
32,Windonshore,ES52,0.56
32,Windonshore,ES53,0.35
32,Windonshore,ES61,0.05
32,Windonshore,ES62,0.09
32,Windonshore,FI19,0.14
32,Windonshore,FI1B,0.27
32,Windonshore,FI1C,0.23
32,Windonshore,FI1D,0.1
32,Windonshore,FI20,0.41
32,Windonshore,FR10,0.13
32,Windonshore,FRB0,0.07
32,Windonshore,FRC1,0.03
32,Windonshore,FRC2,0.03
32,Windonshore,FRD1,0.24
32,Windonshore,FRD2,0.34
32,Windonshore,FRE1,0.21
32,Windonshore,FRE2,0.24
32,Windonshore,FRF1,0.11
32,Windonshore,FRF2,0.06
32,Windonshore,FRF3,0.05
32,Windonshore,FRG0,0.05
32,Windonshore,FRH0,0.05
32,Windonshore,FRI1,0.04
32,Windonshore,FRI2,0.02
32,Windonshore,FRI3,0.0
32,Windonshore,FRJ1,0.1
32,Windonshore,FRJ2,0.01
32,Windonshore,FRK1,0.05
32,Windonshore,FRK2,0.27
32,Windonshore,FRL0,0.64
32,Windonshore,FRM0,0.78
32,Windonshore,EL30,0.95
32,Windonshore,EL41,0.95
32,Windonshore,EL42,0.76
32,Windonshore,EL51,0.7
32,Windonshore,EL52,0.39
32,Windonshore,EL53,0.23
32,Windonshore,EL54,0.56
32,Windonshore,EL61,0.73
32,Windonshore,EL62,0.91
32,Windonshore,EL63,0.94
32,Windonshore,EL64,0.81
32,Windonshore,EL65,0.92
32,Windonshore,HR02,0.11
32,Windonshore,HR03,0.04
32,Windonshore,HR05,0.02
32,Windonshore,HR06,0.14
32,Windonshore,HU11,0.08
32,Windonshore,HU12,0.06
32,Windonshore,HU21,0.77
32,Windonshore,HU22,0.86
32,Windonshore,HU23,0.4
32,Windonshore,HU31,0.24
32,Windonshore,HU32,0.46
32,Windonshore,HU33,0.17
32,Windonshore,IE04,0.37
32,Windonshore,IE05,0.08
32,Windonshore,IE06,0.44
32,Windonshore,ITC1,0.18
32,Windonshore,ITC2,0.91
32,Windonshore,ITC3,0.13
32,Windonshore,ITC4,0.13
32,Windonshore,ITF1,0.22
32,Windonshore,ITF2,0.44
32,Windonshore,ITF3,0.49
32,Windonshore,ITF4,0.32
32,Windonshore,ITF5,0.8
32,Windonshore,ITF6,0.93
32,Windonshore,ITG1,0.92
32,Windonshore,ITG2,0.69
32,Windonshore,ITH1,0.69
32,Windonshore,ITH2,0.56
32,Windonshore,ITH3,0.11
32,Windonshore,ITH4,0.18
32,Windonshore,ITH5,0.13
32,Windonshore,ITI1,0.3
32,Windonshore,ITI2,0.26
32,Windonshore,ITI3,0.49
32,Windonshore,ITI4,0.16
32,Windonshore,LT01,0.12
32,Windonshore,LT02,0.19
32,Windonshore,LU00,0.07
32,Windonshore,LV00,0.09
32,Windonshore,NL11,0.07
32,Windonshore,NL12,0.18
32,Windonshore,NL13,0.08
32,Windonshore,NL21,0.08
32,Windonshore,NL22,0.07
32,Windonshore,NL23,0.19
32,Windonshore,NL31,0.15
32,Windonshore,NL32,0.13
32,Windonshore,NL33,0.2
32,Windonshore,NL34,0.32
32,Windonshore,NL41,0.14
32,Windonshore,NL42,0.12
32,Windonshore,NO02,0.17
32,Windonshore,NO06,0.02
32,Windonshore,NO07,0.21
32,Windonshore,NO08,0.27
32,Windonshore,NO09,0.5
32,Windonshore,NO0A,0.32
32,Windonshore,PL21,0.08
32,Windonshore,PL22,0.04
32,Windonshore,PL41,0.12
32,Windonshore,PL42,0.06
32,Windonshore,PL43,0.08
32,Windonshore,PL51,0.07
32,Windonshore,PL52,0.07
32,Windonshore,PL61,0.15
32,Windonshore,PL62,0.19
32,Windonshore,PL63,0.18
32,Windonshore,PL71,0.05
32,Windonshore,PL72,0.07
32,Windonshore,PL81,0.02
32,Windonshore,PL82,0.07
32,Windonshore,PL84,0.09
32,Windonshore,PL91,0.02
32,Windonshore,PL92,0.06
32,Windonshore,PT11,0.06
32,Windonshore,PT15,0.11
32,Windonshore,PT16,0.12
32,Windonshore,PT17,0.32
32,Windonshore,PT18,0.22
32,Windonshore,RO11,0.11
32,Windonshore,RO12,0.1
32,Windonshore,RO21,0.47
32,Windonshore,RO22,0.38
32,Windonshore,RO31,0.16
32,Windonshore,RO32,0.04
32,Windonshore,RO41,0.33
32,Windonshore,RO42,0.24
32,Windonshore,SE11,0.21
32,Windonshore,SE12,0.25
32,Windonshore,SE21,0.32
32,Windonshore,SE22,0.43
32,Windonshore,SE23,0.29
32,Windonshore,SE31,0.32
32,Windonshore,SE32,0.06
32,Windonshore,SE33,0.04
32,Windonshore,SI03,0.11
32,Windonshore,SI04,0.08
32,Windonshore,SK01,0.54
32,Windonshore,SK02,0.32
32,Windonshore,SK03,0.07
32,Windonshore,SK04,0.38
32,Windonshore,UKC1,0.36
32,Windonshore,UKC2,0.31
32,Windonshore,UKD1,0.14
32,Windonshore,UKD3,0.34
32,Windonshore,UKD4,0.33
32,Windonshore,UKD6,0.38
32,Windonshore,UKD7,0.42
32,Windonshore,UKE1,0.34
32,Windonshore,UKE2,0.3
32,Windonshore,UKE3,0.36
32,Windonshore,UKE4,0.36
32,Windonshore,UKF1,0.47
32,Windonshore,UKF2,0.41
32,Windonshore,UKF3,0.35
32,Windonshore,UKG1,0.37
